INFO 2025-03-22 16:32:46,479 autoreload Watching for file changes with StatReloader
WARNING 2025-03-22 16:35:11,177 log Forbidden: /api/admin/place/
WARNING 2025-03-22 16:35:11,179 basehttp "GET /api/admin/place/ HTTP/1.1" 403 58
WARNING 2025-03-22 16:37:53,941 log Forbidden: /api/admin/place/
WARNING 2025-03-22 16:37:53,944 basehttp "GET /api/admin/place/ HTTP/1.0" 403 58
WARNING 2025-03-22 16:37:56,436 log Forbidden: /api/admin/place/
WARNING 2025-03-22 16:37:56,437 basehttp "GET /api/admin/place/ HTTP/1.0" 403 58
WARNING 2025-03-22 16:38:34,319 log Forbidden: /api/admin/place/
WARNING 2025-03-22 16:38:34,321 basehttp "GET /api/admin/place/ HTTP/1.1" 403 58
INFO 2025-03-22 16:43:04,157 autoreload /app/admin_service/settings.py changed, reloading.
INFO 2025-03-22 16:43:04,594 autoreload Watching for file changes with StatReloader
INFO 2025-03-22 16:43:32,393 autoreload /app/admin_service/settings.py changed, reloading.
INFO 2025-03-22 16:43:32,821 autoreload Watching for file changes with StatReloader
INFO 2025-03-22 16:43:39,348 autoreload /app/admin_service/settings.py changed, reloading.
INFO 2025-03-22 16:43:39,744 autoreload Watching for file changes with StatReloader
INFO 2025-03-22 16:45:19,805 autoreload Watching for file changes with StatReloader
INFO 2025-03-22 16:49:15,229 autoreload Watching for file changes with StatReloader
INFO 2025-03-22 16:49:59,354 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-22 16:49:59,386 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-22 16:50:56,292 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-22 16:50:56,407 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:23:27,491 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:23:27,618 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:24:06,476 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:24:06,653 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:24:56,030 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:24:56,252 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:25:59,091 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:25:59,272 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:26:20,083 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:26:20,205 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:27:00,238 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:27:00,434 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:27:40,284 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:27:40,329 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:29:00,956 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:29:01,090 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:30:27,467 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:30:27,521 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:37:44,404 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:37:44,546 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:38:24,001 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:38:24,098 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:39:29,516 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:39:29,587 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:41:21,225 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:41:21,386 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:45:12,028 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:45:12,068 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:45:16,780 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:45:16,832 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:48:41,903 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:48:41,951 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:50:07,810 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:50:12,511 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:50:12,549 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:50:56,656 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:50:56,695 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:51:05,516 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:51:05,545 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:51:50,669 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:51:50,704 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:52:43,269 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:54:26,254 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:54:26,316 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:54:31,148 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:54:31,181 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:54:51,040 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:55:06,631 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:55:06,708 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:55:19,466 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:55:19,496 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:55:30,274 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:55:30,328 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:56:59,289 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:56:59,428 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:57:36,408 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:57:36,486 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:58:10,137 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 09:58:10,164 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:00:56,090 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:00:56,127 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:01:11,709 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:01:11,757 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:02:33,990 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:02:34,023 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:04:10,088 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:04:10,149 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:04:50,287 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:04:50,329 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6437
INFO 2025-03-23 10:06:35,854 basehttp "OPTIONS /api/admin/place/ HTTP/1.0" 200 0
INFO 2025-03-23 10:06:35,855 basehttp "OPTIONS /api/admin/place/ HTTP/1.0" 200 0
INFO 2025-03-23 10:06:35,885 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:06:36,073 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:06:47,326 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:06:47,417 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:16:23,526 autoreload /app/admin_service/settings.py changed, reloading.
INFO 2025-03-23 10:16:26,433 autoreload Watching for file changes with StatReloader
INFO 2025-03-23 10:17:30,083 autoreload /app/admin/urls.py changed, reloading.
INFO 2025-03-23 10:17:30,552 autoreload Watching for file changes with StatReloader
INFO 2025-03-23 10:17:34,559 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:17:34,655 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:17:36,926 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:17:36,970 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:17:48,346 basehttp "OPTIONS /api/admin/camps/byplace/2/ HTTP/1.0" 200 0
INFO 2025-03-23 10:17:48,412 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:17:50,031 basehttp "OPTIONS /api/admin/camps/byplace/4/ HTTP/1.0" 200 0
INFO 2025-03-23 10:17:50,055 basehttp "GET /api/admin/camps/byplace/4/ HTTP/1.0" 200 2
INFO 2025-03-23 10:17:52,507 basehttp "OPTIONS /api/admin/camps/byplace/6/ HTTP/1.0" 200 0
INFO 2025-03-23 10:17:52,539 basehttp "GET /api/admin/camps/byplace/6/ HTTP/1.0" 200 2
INFO 2025-03-23 10:17:53,371 basehttp "OPTIONS /api/admin/camps/byplace/5/ HTTP/1.0" 200 0
INFO 2025-03-23 10:17:53,399 basehttp "GET /api/admin/camps/byplace/5/ HTTP/1.0" 200 2
INFO 2025-03-23 10:17:54,572 basehttp "OPTIONS /api/admin/camps/byplace/3/ HTTP/1.0" 200 0
INFO 2025-03-23 10:17:54,592 basehttp "GET /api/admin/camps/byplace/3/ HTTP/1.0" 200 2
INFO 2025-03-23 10:17:55,730 basehttp "GET /api/admin/camps/byplace/4/ HTTP/1.0" 200 2
INFO 2025-03-23 10:17:56,256 basehttp "OPTIONS /api/admin/camps/byplace/1/ HTTP/1.0" 200 0
INFO 2025-03-23 10:17:56,282 basehttp "GET /api/admin/camps/byplace/1/ HTTP/1.0" 200 779
INFO 2025-03-23 10:17:57,945 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:18:01,522 basehttp "OPTIONS /api/admin/camps/byplace/7/ HTTP/1.0" 200 0
INFO 2025-03-23 10:18:01,550 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:18:02,964 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:18:41,499 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:18:42,358 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:18:42,687 basehttp "GET /api/admin/camps/byplace/1/ HTTP/1.0" 200 779
INFO 2025-03-23 10:18:43,377 basehttp "GET /api/admin/camps/byplace/4/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:44,670 basehttp "GET /api/admin/camps/byplace/3/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:45,394 basehttp "GET /api/admin/camps/byplace/5/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:46,686 basehttp "GET /api/admin/camps/byplace/6/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:48,125 basehttp "GET /api/admin/camps/byplace/5/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:48,797 basehttp "GET /api/admin/camps/byplace/3/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:49,431 basehttp "GET /api/admin/camps/byplace/4/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:49,901 basehttp "GET /api/admin/camps/byplace/1/ HTTP/1.0" 200 779
INFO 2025-03-23 10:18:50,937 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:18:51,306 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:18:52,991 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:18:54,367 basehttp "GET /api/admin/camps/byplace/1/ HTTP/1.0" 200 779
INFO 2025-03-23 10:18:54,787 basehttp "GET /api/admin/camps/byplace/4/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:55,906 basehttp "GET /api/admin/camps/byplace/3/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:56,403 basehttp "GET /api/admin/camps/byplace/5/ HTTP/1.0" 200 2
INFO 2025-03-23 10:18:58,223 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:19:32,720 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:19:32,758 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:19:33,390 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:19:33,424 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:19:43,781 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:20:12,537 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:27:31,067 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:27:31,111 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:27:44,557 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:27:45,787 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:27:50,059 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:27:55,595 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:28:41,229 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:28:45,850 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:28:54,168 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:30:35,529 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:30:35,536 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:30:35,576 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:31:25,195 basehttp "GET /api/admin/camps/byplace/2/ HTTP/1.0" 200 1608
INFO 2025-03-23 10:31:25,924 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:31:31,846 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:31:31,873 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
INFO 2025-03-23 10:31:32,502 basehttp "GET /api/admin/camps/byplace/7/ HTTP/1.0" 200 1050
INFO 2025-03-23 10:31:32,507 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:31:32,542 basehttp "GET /api/admin/place/ HTTP/1.1" 200 6311
INFO 2025-03-23 10:31:42,745 basehttp "GET /api/admin/place/ HTTP/1.0" 200 6311
